session_id,channel,method,bp,bp_x,warning,power
ID08_02,smo2_avg,raw,1,80.95000000000002,NA,102.1425
ID08_02,smo2_avg,raw,2,860.7064221865652,NA,219.10596332798477
ID08_02,smo2_avg,mean,1,NA,NA,NA
ID08_02,smo2_avg,mean,2,NA,NA,NA
ID08_02,smo2_avg,slope,1,NA,NA,NA
ID08_02,smo2_avg,slope,2,NA,NA,NA
ID08_02,smo2_avg,ratio,1,135.0001,NaNs produced,135.0001
ID08_02,smo2_avg,ratio,2,225.0001,NaNs produced,225.0001
ID08_02,smo2_avg,Log-log,1,192.5,NA,192.5
ID08_02,smo2_avg,Dmax,2,278.0025637178099,NA,278.0025637178099
ID08_02,smo2_avg,ModDmax,2,271.7574386239753,NA,271.7574386239753
ID08_02,smo2_avg,Log-log.ratio,1,201.6,NA,201.6
ID08_02,smo2_avg,Dmax.ratio,2,193.91316650187488,NA,193.91316650187488
ID08_02,smo2_avg,ModDmax.ratio,2,287.9978661527717,NA,287.9978661527717
ID08_02,smo2_avg,poly,1,117.46885324216811,NA,117.46885324216811
ID08_02,smo2_avg,poly,2,240.30620420397318,NA,240.30620420397318
ID08_03,smo2_dom,raw,1,82.45,NA,102.3675
ID08_03,smo2_dom,raw,2,924.5311903684391,NA,228.67967855526587
ID08_03,smo2_dom,mean,1,NA,NA,NA
ID08_03,smo2_dom,mean,2,NA,NA,NA
ID08_03,smo2_dom,slope,1,NA,NA,NA
ID08_03,smo2_dom,slope,2,NA,NA,NA
ID08_03,smo2_dom,ratio,1,NA,NA,NA
ID08_03,smo2_dom,ratio,2,NA,NA,NA
ID08_03,smo2_dom,Log-log,1,192.2,NA,192.2
ID08_03,smo2_dom,Dmax,2,179.9225881617788,NA,179.9225881617788
ID08_03,smo2_dom,ModDmax,2,274.3667400395899,NA,274.3667400395899
ID08_03,smo2_dom,Log-log.ratio,1,199.5,NA,199.5
ID08_03,smo2_dom,Dmax.ratio,2,194.1795957435555,NA,194.1795957435555
ID08_03,smo2_dom,ModDmax.ratio,2,288.6092419418218,NA,288.6092419418218
ID08_03,smo2_dom,poly,1,140.45427914749584,NA,140.45427914749584
ID08_03,smo2_dom,poly,2,248.03104116882844,NA,248.03104116882844
ID08_03,smo2_ndom,raw,1,534.9933767784528,NA,170.2490065167679
ID08_03,smo2_ndom,raw,2,1336.549230237885,NA,290.48238453568274
ID08_03,smo2_ndom,mean,1,NA,NA,NA
ID08_03,smo2_ndom,mean,2,NA,NA,NA
ID08_03,smo2_ndom,slope,1,256.4845744497143,NaNs produced,256.4845744497143
ID08_03,smo2_ndom,slope,2,175.29517783317715,NaNs produced,175.29517783317715
ID08_03,smo2_ndom,ratio,1,179.9999,NaNs produced,179.9999
ID08_03,smo2_ndom,ratio,2,225.0001,NaNs produced,225.0001
ID08_03,smo2_ndom,Log-log,1,261.2,NA,261.2
ID08_03,smo2_ndom,Dmax,2,245.5212700558695,NA,245.5212700558695
ID08_03,smo2_ndom,ModDmax,2,290.37297903894984,NA,290.37297903894984
ID08_03,smo2_ndom,Log-log.ratio,1,193,NA,193
ID08_03,smo2_ndom,Dmax.ratio,2,190.24456844222604,NA,190.24456844222604
ID08_03,smo2_ndom,ModDmax.ratio,2,284.02273522677024,NA,284.02273522677024
ID08_03,smo2_ndom,poly,1,186.73298511480246,NA,186.73298511480246
ID08_03,smo2_ndom,poly,2,NA,NA,NA
ID08_03,smo2_avg,raw,1,570.9994716336657,NA,175.64992074504985
ID08_03,smo2_avg,raw,2,986.6532740688642,NA,237.99799111032962
ID08_03,smo2_avg,mean,1,135.0001,NaNs produced,135.0001
ID08_03,smo2_avg,mean,2,269.9999,NaNs produced,269.9999
ID08_03,smo2_avg,slope,1,NA,NA,NA
ID08_03,smo2_avg,slope,2,NA,NA,NA
ID08_03,smo2_avg,ratio,1,NA,NA,NA
ID08_03,smo2_avg,ratio,2,NA,NA,NA
ID08_03,smo2_avg,Log-log,1,279.3,NA,279.3
ID08_03,smo2_avg,Dmax,2,261.3473814763516,NA,261.3473814763516
ID08_03,smo2_avg,ModDmax,2,299.3568857858471,NA,299.3568857858471
ID08_03,smo2_avg,Log-log.ratio,1,196.2,NA,196.2
ID08_03,smo2_avg,Dmax.ratio,2,190.8185109082478,NA,190.8185109082478
ID08_03,smo2_avg,ModDmax.ratio,2,284.2336393222341,NA,284.2336393222341
ID08_03,smo2_avg,poly,1,217.81271114195985,NA,217.81271114195985
ID08_03,smo2_avg,poly,2,NA,NA,NA
ID09_01,smo2_dom,raw,1,904.419466382899,NA,175.51560441133822
ID09_01,smo2_dom,raw,2,1426.609559745445,NA,236.43778197030193
ID09_01,smo2_dom,mean,1,NA,NA,NA
ID09_01,smo2_dom,mean,2,NA,NA,NA
ID09_01,smo2_dom,slope,1,139.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,139.9999
ID09_01,smo2_dom,slope,2,210.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,210.0001
ID09_01,smo2_dom,ratio,1,NA,NA,NA
ID09_01,smo2_dom,ratio,2,NA,NA,NA
ID09_01,smo2_dom,Log-log,1,224.9,NA,224.9
ID09_01,smo2_dom,Dmax,2,238.22461462925887,NA,238.22461462925887
ID09_01,smo2_dom,ModDmax,2,252.58435150948478,NA,252.58435150948478
ID09_01,smo2_dom,Log-log.ratio,1,146.5,NA,146.5
ID09_01,smo2_dom,Dmax.ratio,2,175.8871592995545,NA,175.8871592995545
ID09_01,smo2_dom,ModDmax.ratio,2,200.26376809278602,NA,200.26376809278602
ID09_01,smo2_dom,poly,1,191.75556044430851,NA,191.75556044430851
ID09_01,smo2_dom,poly,2,NA,NA,NA
ID09_01,smo2_ndom,raw,1,824.6113672215484,NA,166.20465950918066
ID09_01,smo2_ndom,raw,2,1792.0789215220982,NA,279.07587417757816
ID09_01,smo2_ndom,mean,1,NA,NA,NA
ID09_01,smo2_ndom,mean,2,NA,NA,NA
ID09_01,smo2_ndom,slope,1,139.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,139.9999
ID09_01,smo2_ndom,slope,2,175.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,175.0001
ID09_01,smo2_ndom,ratio,1,164.57642437255106,NA,164.57642437255106
ID09_01,smo2_ndom,ratio,2,237.65568612701338,NA,237.65568612701338
ID09_01,smo2_ndom,Log-log,1,144.4,NA,144.4
ID09_01,smo2_ndom,Dmax,2,165.06440772306712,NA,165.06440772306712
ID09_01,smo2_ndom,ModDmax,2,184.13552286577655,NA,184.13552286577655
ID09_01,smo2_ndom,Log-log.ratio,1,189.9,NA,189.9
ID09_01,smo2_ndom,Dmax.ratio,2,213.99323485580257,NA,213.99323485580257
ID09_01,smo2_ndom,ModDmax.ratio,2,239.04067381525925,NA,239.04067381525925
ID09_01,smo2_ndom,poly,1,228.36847703258044,NA,228.36847703258044
ID09_01,smo2_ndom,poly,2,NA,NA,NA
ID09_01,smo2_avg,raw,1,287.00006351217473,NA,103.48334074308706
ID09_01,smo2_avg,raw,2,824.4219673139435,NA,166.1825628532934
ID09_01,smo2_avg,mean,1,158.40086739044636,NA,158.40086739044636
ID09_01,smo2_avg,mean,2,215.96529642120007,NA,215.96529642120007
ID09_01,smo2_avg,slope,1,NA,NA,NA
ID09_01,smo2_avg,slope,2,NA,NA,NA
ID09_01,smo2_avg,ratio,1,NA,NA,NA
ID09_01,smo2_avg,ratio,2,NA,NA,NA
ID09_01,smo2_avg,Log-log,1,133.6,NA,133.6
ID09_01,smo2_avg,Dmax,2,145.84918515443297,NA,145.84918515443297
ID09_01,smo2_avg,ModDmax,2,238.70197368931827,NA,238.70197368931827
ID09_01,smo2_avg,Log-log.ratio,1,163.1,NA,163.1
ID09_01,smo2_avg,Dmax.ratio,2,204.09627051590016,NA,204.09627051590016
ID09_01,smo2_avg,ModDmax.ratio,2,226.33946199933328,NA,226.33946199933328
ID09_01,smo2_avg,poly,1,201.99995536688857,NA,201.99995536688857
ID09_01,smo2_avg,poly,2,NA,NA,NA
ID09_02,smo2_dom,raw,1,203.0011367730952,NA,93.68346595686111
ID09_02,smo2_dom,raw,2,878.9863697544534,NA,172.54840980468623
ID09_02,smo2_dom,mean,1,139.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,139.9999
ID09_02,smo2_dom,mean,2,210.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,210.0001
ID09_02,smo2_dom,slope,1,NA,NA,NA
ID09_02,smo2_dom,slope,2,NA,NA,NA
ID09_02,smo2_dom,ratio,1,165.83317137912533,NA,165.83317137912533
ID09_02,smo2_dom,ratio,2,237.89788103058564,NA,237.89788103058564
ID09_02,smo2_dom,Log-log,1,139,NA,139
ID09_02,smo2_dom,Dmax,2,154.30459905307234,NA,154.30459905307234
ID09_02,smo2_dom,ModDmax,2,246.614073300199,NA,246.614073300199
ID09_02,smo2_dom,Log-log.ratio,1,175.2,NA,175.2
ID09_02,smo2_dom,Dmax.ratio,2,211.34482158420465,NA,211.34482158420465
ID09_02,smo2_dom,ModDmax.ratio,2,232.76840106549378,NA,232.76840106549378
ID09_02,smo2_dom,poly,1,74.77011015330746,NA,74.77011015330746
ID09_02,smo2_dom,poly,2,216.377261879641,NA,216.377261879641
ID09_02,smo2_ndom,raw,1,911.9695226514955,NA,176.39644430934115
ID09_02,smo2_ndom,raw,2,944.5998013175569,NA,180.20331015371497
ID09_02,smo2_ndom,mean,1,150.2277725822346,NA,150.2277725822346
ID09_02,smo2_ndom,mean,2,221.1622711460907,NA,221.1622711460907
ID09_02,smo2_ndom,slope,1,139.14062937850855,NA,139.14062937850855
ID09_02,smo2_ndom,slope,2,184.0612437313152,NA,184.0612437313152
ID09_02,smo2_ndom,ratio,1,161.88070543533019,NA,161.88070543533019
ID09_02,smo2_ndom,ratio,2,231.87784175744193,NA,231.87784175744193
ID09_02,smo2_ndom,Log-log,1,139,NA,139
ID09_02,smo2_ndom,Dmax,2,152.56769169567235,NA,152.56769169567235
ID09_02,smo2_ndom,ModDmax,2,244.8686033766903,NA,244.8686033766903
ID09_02,smo2_ndom,Log-log.ratio,1,170.7,NA,170.7
ID09_02,smo2_ndom,Dmax.ratio,2,199.85196711459,NA,199.85196711459
ID09_02,smo2_ndom,ModDmax.ratio,2,227.8523780054916,NA,227.8523780054916
ID09_02,smo2_ndom,poly,1,212.69092016719728,NA,212.69092016719728
ID09_02,smo2_ndom,poly,2,NA,NA,NA
ID09_02,smo2_avg,raw,1,208.73227182937188,NA,94.3520983800934
ID09_02,smo2_avg,raw,2,874.2227304687157,NA,171.99265188801684
ID09_02,smo2_avg,mean,1,153.8266561595476,NA,153.8266561595476
ID09_02,smo2_avg,mean,2,214.3211142957969,NA,214.3211142957969
ID09_02,smo2_avg,slope,1,NA,NA,NA
ID09_02,smo2_avg,slope,2,NA,NA,NA
ID09_02,smo2_avg,ratio,1,164.15233300067393,NA,164.15233300067393
ID09_02,smo2_avg,ratio,2,235.5487269846967,NA,235.5487269846967
ID09_02,smo2_avg,Log-log,1,139.1,NA,139.1
ID09_02,smo2_avg,Dmax,2,153.5778020686673,NA,153.5778020686673
ID09_02,smo2_avg,ModDmax,2,245.83557392762444,NA,245.83557392762444
ID09_02,smo2_avg,Log-log.ratio,1,172.8,NA,172.8
ID09_02,smo2_avg,Dmax.ratio,2,206.02009887360674,NA,206.02009887360674
ID09_02,smo2_avg,ModDmax.ratio,2,230.52349006282347,NA,230.52349006282347
ID09_02,smo2_avg,poly,1,214.88565576654483,NA,214.88565576654483
ID09_02,smo2_avg,poly,2,NA,NA,NA
ID09_03,smo2_dom,raw,1,1015.9796828686871,NA,188.53096300134683
ID09_03,smo2_dom,raw,2,1631.6142973251,NA,260.355001354595
ID09_03,smo2_dom,mean,1,139.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,139.9999
ID09_03,smo2_dom,mean,2,175.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,175.0001
ID09_03,smo2_dom,slope,1,NA,NA,NA
ID09_03,smo2_dom,slope,2,NA,NA,NA
ID09_03,smo2_dom,ratio,1,139.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,139.9999
ID09_03,smo2_dom,ratio,2,210.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,210.0001
ID09_03,smo2_dom,Log-log,1,151.5,NA,151.5
ID09_03,smo2_dom,Dmax,2,154.7115601881627,NA,154.7115601881627
ID09_03,smo2_dom,ModDmax,2,245.62669626483873,NA,245.62669626483873
ID09_03,smo2_dom,Log-log.ratio,1,172.8,NA,172.8
ID09_03,smo2_dom,Dmax.ratio,2,189.91658680486788,NA,189.91658680486788
ID09_03,smo2_dom,ModDmax.ratio,2,224.12628528792172,NA,224.12628528792172
ID09_03,smo2_dom,poly,1,105.59539143818806,NA,105.59539143818806
ID09_03,smo2_dom,poly,2,218.9849397968708,NA,218.9849397968708
ID09_03,smo2_ndom,raw,1,872.5235886029757,NA,171.79441867034717
ID09_03,smo2_ndom,raw,2,1180.706776745191,NA,207.74912395360562
ID09_03,smo2_ndom,mean,1,NA,NA,NA
ID09_03,smo2_ndom,mean,2,NA,NA,NA
ID09_03,smo2_ndom,slope,1,NA,NA,NA
ID09_03,smo2_ndom,slope,2,NA,NA,NA
ID09_03,smo2_ndom,ratio,1,165.41510559688655,NA,165.41510559688655
ID09_03,smo2_ndom,ratio,2,216.60658679255647,NA,216.60658679255647
ID09_03,smo2_ndom,Log-log,1,156.5,NA,156.5
ID09_03,smo2_ndom,Dmax,2,161.58545036872863,NA,161.58545036872863
ID09_03,smo2_ndom,ModDmax,2,254.93198597784684,NA,254.93198597784684
ID09_03,smo2_ndom,Log-log.ratio,1,183,NA,183
ID09_03,smo2_ndom,Dmax.ratio,2,199.58650767946648,NA,199.58650767946648
ID09_03,smo2_ndom,ModDmax.ratio,2,232.55814347268173,NA,232.55814347268173
ID09_03,smo2_ndom,poly,1,112.06185005881012,NA,112.06185005881012
ID09_03,smo2_ndom,poly,2,225.5504364613688,NA,225.5504364613688
ID09_03,smo2_avg,raw,1,871.9415746563977,NA,171.72651704324642
ID09_03,smo2_avg,raw,2,1144.0001535447054,NA,203.46668458021563
ID09_03,smo2_avg,mean,1,NA,NA,NA
ID09_03,smo2_avg,mean,2,NA,NA,NA
ID09_03,smo2_avg,slope,1,174.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,174.9999
ID09_03,smo2_avg,slope,2,210.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,210.0001
ID09_03,smo2_avg,ratio,1,166.48182884541072,NA,166.48182884541072
ID09_03,smo2_avg,ratio,2,213.06325814157805,NA,213.06325814157805
ID09_03,smo2_avg,Log-log,1,153.7,NA,153.7
ID09_03,smo2_avg,Dmax,2,157.94955469141453,NA,157.94955469141453
ID09_03,smo2_avg,ModDmax,2,249.42802653422686,NA,249.42802653422686
ID09_03,smo2_avg,Log-log.ratio,1,176.9,NA,176.9
ID09_03,smo2_avg,Dmax.ratio,2,195.2540715858121,NA,195.2540715858121
ID09_03,smo2_avg,ModDmax.ratio,2,228.40115894319425,NA,228.40115894319425
ID09_03,smo2_avg,poly,1,108.91013132332743,NA,108.91013132332743
ID09_03,smo2_avg,poly,2,222.16173150476394,NA,222.16173150476394
ID10_01,smo2_dom,raw,1,519.71929910192,NA,186.61988318365331
ID10_01,smo2_dom,raw,2,1494.5791462435614,NA,349.0965243739269
ID10_01,smo2_dom,mean,1,170.77003473238443,NA,170.77003473238443
ID10_01,smo2_dom,mean,2,284.58723064777865,NA,284.58723064777865
ID10_01,smo2_dom,slope,1,NA,NA,NA
ID10_01,smo2_dom,slope,2,NA,NA,NA
ID10_01,smo2_dom,ratio,1,222.3800292491403,NA,222.3800292491403
ID10_01,smo2_dom,ratio,2,315.07524846631196,NA,315.07524846631196
ID10_01,smo2_dom,Log-log,1,251.7,NA,251.7
ID10_01,smo2_dom,Dmax,2,261.3245752182524,NA,261.3245752182524
ID10_01,smo2_dom,ModDmax,2,316.99150700885366,NA,316.99150700885366
ID10_01,smo2_dom,Log-log.ratio,1,285.7,NA,285.7
ID10_01,smo2_dom,Dmax.ratio,2,290.6838982313249,NA,290.6838982313249
ID10_01,smo2_dom,ModDmax.ratio,2,344.4325571075068,NA,344.4325571075068
ID10_01,smo2_dom,poly,1,367.99836496996454,NA,367.99836496996454
ID10_01,smo2_dom,poly,2,NA,NA,NA
ID10_01,smo2_ndom,raw,1,725.244117767018,NA,220.87401962783633
ID10_01,smo2_ndom,raw,2,1445.2730448525547,NA,340.87884080875915
ID10_01,smo2_ndom,mean,1,164.29403977967212,NA,164.29403977967212
ID10_01,smo2_ndom,mean,2,265.1113723310283,NA,265.1113723310283
ID10_01,smo2_ndom,slope,1,150.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,150.0001
ID10_01,smo2_ndom,slope,2,299.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,299.9999
ID10_01,smo2_ndom,ratio,1,228.30255713040708,NA,228.30255713040708
ID10_01,smo2_ndom,ratio,2,311.6800944654723,NA,311.6800944654723
ID10_01,smo2_ndom,Log-log,1,245.7,NA,245.7
ID10_01,smo2_ndom,Dmax,2,245.2588859426924,NA,245.2588859426924
ID10_01,smo2_ndom,ModDmax,2,293.84373018389175,NA,293.84373018389175
ID10_01,smo2_ndom,Log-log.ratio,1,271.6,NA,271.6
ID10_01,smo2_ndom,Dmax.ratio,2,285.5764112429722,NA,285.5764112429722
ID10_01,smo2_ndom,ModDmax.ratio,2,336.99741965703004,NA,336.99741965703004
ID10_01,smo2_ndom,poly,1,333.71034236965187,NA,333.71034236965187
ID10_01,smo2_ndom,poly,2,NA,NA,NA
ID10_01,smo2_avg,raw,1,634.8113221879291,NA,205.8018870313215
ID10_01,smo2_avg,raw,2,1462.3819483550074,NA,343.7303247258345
ID10_01,smo2_avg,mean,1,166.7479666290695,NA,166.7479666290695
ID10_01,smo2_avg,mean,2,274.0300468291955,NA,274.0300468291955
ID10_01,smo2_avg,slope,1,199.58165923095433,NA,199.58165923095433
ID10_01,smo2_avg,slope,2,322.20580595806217,NA,322.20580595806217
ID10_01,smo2_avg,ratio,1,225.9955868663926,NA,225.9955868663926
ID10_01,smo2_avg,ratio,2,313.09473338328206,NA,313.09473338328206
ID10_01,smo2_avg,Log-log,1,247.9,NA,247.9
ID10_01,smo2_avg,Dmax,2,251.8517355796472,NA,251.8517355796472
ID10_01,smo2_avg,ModDmax,2,305.22988687307077,NA,305.22988687307077
ID10_01,smo2_avg,Log-log.ratio,1,277.8,NA,277.8
ID10_01,smo2_avg,Dmax.ratio,2,287.4401618363628,NA,287.4401618363628
ID10_01,smo2_avg,ModDmax.ratio,2,340.250045807074,NA,340.250045807074
ID10_01,smo2_avg,poly,1,345.44474754362403,NA,345.44474754362403
ID10_01,smo2_avg,poly,2,NA,NA,NA
ID10_02,smo2_dom,raw,1,828.1144538158817,NA,238.01907563598027
ID10_02,smo2_dom,raw,2,1462.732279383645,NA,343.7887132306075
ID10_02,smo2_dom,mean,1,176.2731042716118,NA,176.2731042716118
ID10_02,smo2_dom,mean,2,276.39823226903303,NA,276.39823226903303
ID10_02,smo2_dom,slope,1,NA,NA,NA
ID10_02,smo2_dom,slope,2,NA,NA,NA
ID10_02,smo2_dom,ratio,1,183.30904307599388,NA,183.30904307599388
ID10_02,smo2_dom,ratio,2,288.76854011056514,NA,288.76854011056514
ID10_02,smo2_dom,Log-log,1,251.5,NA,251.5
ID10_02,smo2_dom,Dmax,2,248.79808990702676,NA,248.79808990702676
ID10_02,smo2_dom,ModDmax,2,300.4299773108123,NA,300.4299773108123
ID10_02,smo2_dom,Log-log.ratio,1,280.4,NA,280.4
ID10_02,smo2_dom,Dmax.ratio,2,281.5290769275901,NA,281.5290769275901
ID10_02,smo2_dom,ModDmax.ratio,2,339.30736328952105,NA,339.30736328952105
ID10_02,smo2_dom,poly,1,152.3907373845503,NA,152.3907373845503
ID10_02,smo2_dom,poly,2,333.9685982077763,NA,333.9685982077763
ID10_02,smo2_ndom,raw,1,1289.9999925303498,NA,314.9999987550583
ID10_02,smo2_ndom,raw,2,1510.3223116836396,NA,351.7203852806066
ID10_02,smo2_ndom,mean,1,199.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,199.9999
ID10_02,smo2_ndom,mean,2,300.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,300.0001
ID10_02,smo2_ndom,slope,1,NA,NA,NA
ID10_02,smo2_ndom,slope,2,NA,NA,NA
ID10_02,smo2_ndom,ratio,1,183.1224563873773,NA,183.1224563873773
ID10_02,smo2_ndom,ratio,2,300.4492283851288,NA,300.4492283851288
ID10_02,smo2_ndom,Log-log,1,305.3,NA,305.3
ID10_02,smo2_ndom,Dmax,2,316.4337639699666,NA,316.4337639699666
ID10_02,smo2_ndom,ModDmax,2,349.3409908546227,NA,349.3409908546227
ID10_02,smo2_ndom,Log-log.ratio,1,303.5,NA,303.5
ID10_02,smo2_ndom,Dmax.ratio,2,304.7390804311584,NA,304.7390804311584
ID10_02,smo2_ndom,ModDmax.ratio,2,350.1982004939817,NA,350.1982004939817
ID10_02,smo2_ndom,poly,1,175.8684064323247,NA,175.8684064323247
ID10_02,smo2_ndom,poly,2,NA,NA,NA
ID10_02,smo2_avg,raw,1,345.9998097359137,NA,157.66663495598561
ID10_02,smo2_avg,raw,2,1568.0399228732826,NA,361.3399871455471
ID10_02,smo2_avg,mean,1,NA,NA,NA
ID10_02,smo2_avg,mean,2,NA,NA,NA
ID10_02,smo2_avg,slope,1,NA,NA,NA
ID10_02,smo2_avg,slope,2,NA,NA,NA
ID10_02,smo2_avg,ratio,1,NA,NA,NA
ID10_02,smo2_avg,ratio,2,NA,NA,NA
ID10_02,smo2_avg,Log-log,1,301.8,NA,301.8
ID10_02,smo2_avg,Dmax,2,299.5524747882945,NA,299.5524747882945
ID10_02,smo2_avg,ModDmax,2,345.9321163074204,NA,345.9321163074204
ID10_02,smo2_avg,Log-log.ratio,1,300.3,NA,300.3
ID10_02,smo2_avg,Dmax.ratio,2,297.21534214729394,NA,297.21534214729394
ID10_02,smo2_avg,ModDmax.ratio,2,348.7301007211901,NA,348.7301007211901
ID10_02,smo2_avg,poly,1,159.22829035664185,NA,159.22829035664185
ID10_02,smo2_avg,poly,2,NA,NA,NA
ID10_03,smo2_dom,raw,1,1180.4104204890768,NA,296.7350700815128
ID10_03,smo2_dom,raw,2,1610.5959066173332,NA,368.4326511028889
ID10_03,smo2_dom,mean,1,NA,NA,NA
ID10_03,smo2_dom,mean,2,NA,NA,NA
ID10_03,smo2_dom,slope,1,NA,NA,NA
ID10_03,smo2_dom,slope,2,NA,NA,NA
ID10_03,smo2_dom,ratio,1,150.37909863440493,NA,150.37909863440493
ID10_03,smo2_dom,ratio,2,283.85872189064304,NA,283.85872189064304
ID10_03,smo2_dom,Log-log,1,260.4,NA,260.4
ID10_03,smo2_dom,Dmax,2,257.2109504220066,NA,257.2109504220066
ID10_03,smo2_dom,ModDmax,2,313.66569937079373,NA,313.66569937079373
ID10_03,smo2_dom,Log-log.ratio,1,279.5,NA,279.5
ID10_03,smo2_dom,Dmax.ratio,2,280.1594112398801,NA,280.1594112398801
ID10_03,smo2_dom,ModDmax.ratio,2,337.82209224079503,NA,337.82209224079503
ID10_03,smo2_dom,poly,1,167.998410682924,NA,167.998410682924
ID10_03,smo2_dom,poly,2,337.0950582082613,NA,337.0950582082613
ID10_03,smo2_ndom,raw,1,1059.240369459342,NA,276.54006157655704
ID10_03,smo2_ndom,raw,2,1626.8005192757332,NA,371.13341987928885
ID10_03,smo2_ndom,mean,1,199.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,199.9999
ID10_03,smo2_ndom,mean,2,300.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,300.0001
ID10_03,smo2_ndom,slope,1,191.7889904702414,NaNs produced,191.7889904702414
ID10_03,smo2_ndom,slope,2,290.4573361128388,NaNs produced,290.4573361128388
ID10_03,smo2_ndom,ratio,1,NA,NA,NA
ID10_03,smo2_ndom,ratio,2,NA,NA,NA
ID10_03,smo2_ndom,Log-log,1,195.2,NA,195.2
ID10_03,smo2_ndom,Dmax,2,207.13147348116232,NA,207.13147348116232
ID10_03,smo2_ndom,ModDmax,2,337.0780100991028,NA,337.0780100991028
ID10_03,smo2_ndom,Log-log.ratio,1,212.9,NA,212.9
ID10_03,smo2_ndom,Dmax.ratio,2,252.17995311944227,NA,252.17995311944227
ID10_03,smo2_ndom,ModDmax.ratio,2,290.903325519106,NA,290.903325519106
ID10_03,smo2_ndom,poly,1,273.9371905990822,NA,273.9371905990822
ID10_03,smo2_ndom,poly,2,NA,NA,NA
ID10_03,smo2_avg,raw,1,1106.412800608774,NA,284.4021334347957
ID10_03,smo2_avg,raw,2,1628.9999731282262,NA,371.49999552137103
ID10_03,smo2_avg,mean,1,239.64181564747417,NA,239.64181564747417
ID10_03,smo2_avg,mean,2,309.82648833164137,NA,309.82648833164137
ID10_03,smo2_avg,slope,1,189.03735062277798,NaNs produced,189.03735062277798
ID10_03,smo2_avg,slope,2,291.9386989957254,NaNs produced,291.9386989957254
ID10_03,smo2_avg,ratio,1,238.56986942976206,NA,238.56986942976206
ID10_03,smo2_avg,ratio,2,330.680607859936,NA,330.680607859936
ID10_03,smo2_avg,Log-log,1,232.5,NA,232.5
ID10_03,smo2_avg,Dmax,2,235.28061172909014,NA,235.28061172909014
ID10_03,smo2_avg,ModDmax,2,270.347638291325,NA,270.347638291325
ID10_03,smo2_avg,Log-log.ratio,1,248.7,NA,248.7
ID10_03,smo2_avg,Dmax.ratio,2,270.9181318200691,NA,270.9181318200691
ID10_03,smo2_avg,ModDmax.ratio,2,322.10730625483006,NA,322.10730625483006
ID10_03,smo2_avg,poly,1,139.5518903196456,NA,139.5518903196456
ID10_03,smo2_avg,poly,2,323.978839755832,NA,323.978839755832
ID11_01,smo2_dom,raw,1,1190.655463615489,NA,208.90980408847372
ID11_01,smo2_dom,raw,2,1926.8968520453523,NA,294.80463273862443
ID11_01,smo2_dom,mean,1,180.5157779813835,NA,180.5157779813835
ID11_01,smo2_dom,mean,2,301.3989055432731,NA,301.3989055432731
ID11_01,smo2_dom,slope,1,139.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,139.9999
ID11_01,smo2_dom,slope,2,210.0001,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,210.0001
ID11_01,smo2_dom,ratio,1,196.40335776283578,NA,196.40335776283578
ID11_01,smo2_dom,ratio,2,269.9472153423567,NA,269.9472153423567
ID11_01,smo2_dom,Log-log,1,173.3,NA,173.3
ID11_01,smo2_dom,Dmax,2,176.53011010781034,NA,176.53011010781034
ID11_01,smo2_dom,ModDmax,2,302.46555755732925,NA,302.46555755732925
ID11_01,smo2_dom,Log-log.ratio,1,206.4,NA,206.4
ID11_01,smo2_dom,Dmax.ratio,2,247.31702581567805,NA,247.31702581567805
ID11_01,smo2_dom,ModDmax.ratio,2,282.39929191501466,NA,282.39929191501466
ID11_01,smo2_dom,poly,1,107.15377505640409,NA,107.15377505640409
ID11_01,smo2_dom,poly,2,265.7606737699373,NA,265.7606737699373
ID11_01,smo2_ndom,raw,1,1108.5759833127643,NA,199.3338647198225
ID11_01,smo2_ndom,raw,2,1627.6531381074142,NA,259.8928661125317
ID11_01,smo2_ndom,mean,1,154.8275900350166,NA,154.8275900350166
ID11_01,smo2_ndom,mean,2,259.43959197927967,NA,259.43959197927967
ID11_01,smo2_ndom,slope,1,139.9999,Breakpoint estimate(s) outdistanced to allow finite estimates and st.errs,139.9999
